pvals_adj,fc,AUROC,cluster,Gene,cell_type
4.3713154481371815e-76,0.56604636,0.8745467128027682,NK-cell3,CX3CR1,NK-cell
3.969388378962123e-74,0.52847725,0.8696132256824298,NK-cell3,CXXC5,NK-cell
1.274750224395455e-73,0.37608227,0.8682122260668974,NK-cell3,TBX21,NK-cell
1.0196271411570803e-69,0.7421164,0.8583898500576701,NK-cell3,TTC38,NK-cell
1.323663320060231e-69,0.69520885,0.8579761630142253,NK-cell3,SH2D1B,NK-cell
1.0272247133587594e-65,0.59600407,0.8479323337178009,NK-cell3,PRF1,NK-cell
6.612086266944413e-63,0.6587407,0.8403752402921953,NK-cell3,AL031283.1,NK-cell
1.1431303720578895e-61,0.5746104,0.8369058054594387,NK-cell3,NMUR1,NK-cell
8.078591766533543e-60,0.7730759,0.8317693194925029,NK-cell3,KLRF1,NK-cell
6.169138779579723e-54,0.7017458,0.815126489811611,NK-cell3,PLEK,NK-cell
1.9537848190512632e-52,0.705569,0.8106912725874664,NK-cell3,CD300A,NK-cell
5.435324048391445e-50,0.69022954,0.8034171472510573,NK-cell3,CST7,NK-cell
4.492909588394933e-52,0.46489388,0.8540449999999999,NK-cell4,KLRC4-KLRK1,NK-cell
2.4721946637466353e-49,0.7719232,0.8440449999999999,NK-cell4,KLRD1,NK-cell
9.902748645388858e-44,0.46274498,0.8827966706302022,NK-cell5,MPO,NK-cell
8.668758088199277e-28,0.7643552,0.803243757431629,NK-cell5,AC092723.4,NK-cell
1.7099458728132935e-22,0.31472254,0.9757016532103038,NK-cell9,CD247,NK-cell
1.0651668732698702e-21,0.33069602,0.9616685890042291,NK-cell9,AC068775.1,NK-cell
1.0651668732698702e-21,0.78534573,0.9600922722029989,NK-cell9,EVC2,NK-cell
1.6626968065291185e-21,0.7767071,0.9565551710880431,NK-cell9,WDFY4,NK-cell
2.0045617329109993e-21,0.79422235,0.9546328335255672,NK-cell9,LINC01170,NK-cell
2.4854738975458244e-21,0.784739,0.9530949634755863,NK-cell9,AL136441.1,NK-cell
2.756040400508805e-21,0.79258555,0.9518646674356017,NK-cell9,DIRC3,NK-cell
3.4786957909201066e-21,0.792879,0.9504036908881199,NK-cell9,PTPRD,NK-cell
5.391794650196586e-21,0.7989214,0.9454825067281815,NK-cell9,HHAT,NK-cell
7.269913753867914e-21,0.7783525,0.9435601691657055,NK-cell9,ADGRB3,NK-cell
8.808599999909745e-21,0.7959612,0.9413302575932334,NK-cell9,MGAT4C,NK-cell
8.978361000712133e-21,0.79065204,0.9411764705882353,NK-cell9,PARD3B,NK-cell
1.0256423367827501e-20,0.7850329,0.9400999615532487,NK-cell9,SPEF2,NK-cell
1.0256423367827501e-20,0.76477623,0.9399461745482507,NK-cell9,LINC01684,NK-cell
1.4843832428946952e-20,0.76102024,0.9375624759707805,NK-cell9,SPTLC3,NK-cell
2.1467331569835556e-20,0.78692454,0.9354094579008074,NK-cell9,TRDN,NK-cell
2.26986159112636e-20,0.7748498,0.9350249903883122,NK-cell9,NEGR1,NK-cell
2.474368313800938e-20,0.79644567,0.9342560553633218,NK-cell9,AL583785.1,NK-cell
2.474368313800938e-20,0.79376197,0.9342560553633218,NK-cell9,SPOCK3,NK-cell
2.5357957390961845e-20,0.78977805,0.9340253748558247,NK-cell9,LINC02223,NK-cell
3.4062876250738174e-20,0.79761606,0.9321030372933488,NK-cell9,KHDRBS2,NK-cell
3.5371457666835485e-20,0.7994858,0.9317954632833525,NK-cell9,AC019211.1,NK-cell
3.64954233621444e-20,0.7701997,0.9314878892733565,NK-cell9,C5orf67,NK-cell
3.64954233621444e-20,0.76933557,0.9314878892733565,NK-cell9,AL583836.1,NK-cell
5.297737982690044e-20,0.7810028,0.9291041906958861,NK-cell9,PPFIA2,NK-cell
5.943039360385916e-20,0.78224593,0.9283352556708958,NK-cell9,AL390800.1,NK-cell
7.527626311841944e-20,0.7844089,0.926874279123414,NK-cell9,PKHD1,NK-cell
1.024870391130793e-19,0.7907915,0.92479815455594,NK-cell9,AP000561.1,NK-cell
1.0758922549631613e-19,0.7882952,0.9244905805459439,NK-cell9,CYYR1-AS1,NK-cell
1.1452572352397286e-19,0.79686266,0.9241830065359478,NK-cell9,LINC00871,NK-cell
1.322485478718914e-19,0.794246,0.9233371780084583,NK-cell9,CAPN13,NK-cell
1.5229374791922235e-19,0.79011434,0.9225682429834678,NK-cell9,LNCAROD,NK-cell
1.9165872241991886e-19,0.79860175,0.9211841599384851,NK-cell9,COL13A1,NK-cell
2.0845096832534169e-19,0.79699045,0.920722798923491,NK-cell9,LINC01182,NK-cell
2.213024510800802e-19,0.7614344,0.9203383314109957,NK-cell9,BMP5,NK-cell
2.7189072493071737e-19,0.7817203,0.9191080353710112,NK-cell9,AL445255.1,NK-cell
2.870624014963186e-19,0.7915819,0.9187235678585159,NK-cell9,LINC01378,NK-cell
3.807552996123219e-19,0.7984342,0.9170319108035371,NK-cell9,AC124290.1,NK-cell
3.85833432517903e-19,0.7732267,0.9169550173010381,NK-cell9,AL353604.1,NK-cell
4.123036652565295e-19,0.7834068,0.9165705497885428,NK-cell9,THSD7A,NK-cell
4.178207768081912e-19,0.7734204,0.9164936562860438,NK-cell9,AL807761.4,NK-cell
4.969417079836235e-19,0.78597623,0.9154940407535563,NK-cell9,GALNT14,NK-cell
6.50213944356288e-19,0.7958296,0.9139561707035755,NK-cell9,AC008825.1,NK-cell
8.052967815041738e-19,0.76504207,0.9126489811610918,NK-cell9,LINC02227,NK-cell
9.182155822740234e-19,0.779557,0.9118800461361015,NK-cell9,AC128707.1,NK-cell
9.542278191821895e-19,0.79838145,0.9116493656286044,NK-cell9,AC103855.3,NK-cell
1.0281921049646298e-18,0.7962489,0.9111880046136102,NK-cell9,AC010967.1,NK-cell
1.0958859980200092e-18,0.7871277,0.910803537101115,NK-cell9,LINC00698,NK-cell
1.2176722839297387e-18,0.79070485,0.9101883890811227,NK-cell9,GRIK3,NK-cell
1.5296171030929044e-18,0.77886456,0.908881199538639,NK-cell9,AC008568.1,NK-cell
1.738838793322461e-18,0.7938142,0.9080353710111495,NK-cell9,AC097512.1,NK-cell
1.935755347842639e-18,0.7743154,0.9074202229911572,NK-cell9,AP001596.1,NK-cell
2.0339973070960867e-18,0.79709727,0.9071126489811612,NK-cell9,AC010745.2,NK-cell
2.0742247921858275e-18,0.7133015,0.906958861976163,NK-cell9,ZEB2,NK-cell
2.154299206029367e-18,0.79203856,0.9067281814686659,NK-cell9,ATP13A5,NK-cell
2.2422291408266033e-18,0.7833718,0.9064975009611688,NK-cell9,AC022325.2,NK-cell
2.2422291408266033e-18,0.76479656,0.9064975009611688,NK-cell9,AC008163.1,NK-cell
2.64285693058537e-18,0.7870905,0.9055747789311803,NK-cell9,AC079772.1,NK-cell
3.7842389963127775e-18,0.78076166,0.9034986543637062,NK-cell9,ADGRL3-AS1,NK-cell
3.899721071129331e-18,0.7991383,0.9033448673587082,NK-cell9,AC022166.1,NK-cell
5.017839529890572e-18,0.777963,0.9018838908112264,NK-cell9,AC020584.1,NK-cell
5.161752990453659e-18,0.7994955,0.9017301038062284,NK-cell9,PDGFC,NK-cell
5.620954642103232e-18,0.7662304,0.9011918492887351,NK-cell9,ZNF804A,NK-cell
7.050423225088095e-18,0.750578,0.8999615532487504,NK-cell9,GABRG1,NK-cell
7.139129684342353e-18,0.7852749,0.8998846597462514,NK-cell9,AC010230.1,NK-cell
8.209049402841581e-18,0.79182535,0.899038831218762,NK-cell9,AC012178.1,NK-cell
8.326329636504166e-18,0.7882726,0.898961937716263,NK-cell9,AC019197.1,NK-cell
9.56503935030996e-18,0.788237,0.8981930026912726,NK-cell9,AP000477.3,NK-cell
1.0669480320974758e-17,0.7898335,0.8975009611687812,NK-cell9,AL096854.1,NK-cell
1.2719748071819661e-17,0.7897996,0.8965013456362937,NK-cell9,LINC02462,NK-cell
1.3771309513417069e-17,0.7363997,0.8960399846212994,NK-cell9,GPR55,NK-cell
1.4577020490625093e-17,0.72962666,0.8957324106113034,NK-cell9,AC008786.1,NK-cell
1.5605677708852882e-17,0.38002574,0.8953479430988082,NK-cell9,KLRC4-KLRK1,NK-cell
1.6851151331433462e-17,0.79776096,0.8948865820838139,NK-cell9,FRMPD2,NK-cell
1.9540516238564776e-17,0.777789,0.8940407535563245,NK-cell9,LINC02301,NK-cell
2.269376897203502e-17,0.79359275,0.8931949250288351,NK-cell9,LINC02884,NK-cell
2.7578812332497498e-17,0.7717724,0.8921184159938484,NK-cell9,LINC02149,NK-cell
2.7578812332497498e-17,0.7284748,0.8921184159938484,NK-cell9,LINC01202,NK-cell
3.0816355841836506e-17,0.7798373,0.8915032679738562,NK-cell9,ADAM29,NK-cell
3.253279726643309e-17,0.79321384,0.8911956939638601,NK-cell9,PPP1R3A,NK-cell
4.0163181003931804e-17,0.795195,0.8899653979238754,NK-cell9,CES5A,NK-cell
4.4086192156815554e-17,0.79788846,0.8894271434063822,NK-cell9,LINC01339,NK-cell
4.530008925394362e-17,0.7972151,0.889273356401384,NK-cell9,ANO5,NK-cell
4.5947472220336235e-17,0.7818269,0.889196462898885,NK-cell9,AC090679.2,NK-cell
4.9205732405639744e-17,0.799316,0.8888119953863899,NK-cell9,AC007091.1,NK-cell
5.629766560068316e-17,0.7962948,0.8880430603613995,NK-cell9,AL590814.1,NK-cell
6.395553755563636e-17,0.7640802,0.8873510188389081,NK-cell9,AC074386.1,NK-cell
7.608485303397708e-17,0.7997586,0.8863514033064206,NK-cell9,AC007785.1,NK-cell
9.253612577436084e-17,0.7798632,0.885274894271434,NK-cell9,AC004862.1,NK-cell
1.0807167123396138e-16,0.76610845,0.8843521722414456,NK-cell9,AL136537.1,NK-cell
1.0960925563228949e-16,0.76598966,0.8842752787389465,NK-cell9,LINC02232,NK-cell
1.1398201300594705e-16,0.79728526,0.8840445982314494,NK-cell9,LINC02251,NK-cell
1.2845942648332736e-16,0.7872142,0.8833525567089581,NK-cell9,AL109838.1,NK-cell
1.4090210891269967e-16,0.7833311,0.8828143021914648,NK-cell9,STRA6,NK-cell
1.5041316015552554e-16,0.7988021,0.8824298346789696,NK-cell9,AL590550.1,NK-cell
1.65673916523832e-16,0.7955608,0.8818915801614764,NK-cell9,AC112770.1,NK-cell
1.65673916523832e-16,0.77637464,0.8818915801614764,NK-cell9,LRRIQ1,NK-cell
1.9420410880757095e-16,0.7665591,0.8809688581314878,NK-cell9,LINCR-0003,NK-cell
1.9676028735430983e-16,0.79943913,0.8808919646289888,NK-cell9,AL713998.4,NK-cell
3.4389590046844466e-16,0.73962504,0.8776624375240292,NK-cell9,LINC02131,NK-cell
3.8762311444360295e-16,0.79529643,0.8769703960015378,NK-cell9,AC091946.1,NK-cell
3.9754402365054225e-16,0.7949541,0.8768166089965398,NK-cell9,ZNF704,NK-cell
4.847194851920123e-16,0.797169,0.8756632064590542,NK-cell9,LINC02315,NK-cell
4.911099254193332e-16,0.78793603,0.8755863129565551,NK-cell9,LINC01748,NK-cell
5.032511060083567e-16,0.76687217,0.8754325259515571,NK-cell9,AC244205.1,NK-cell
5.50143146753446e-16,0.7854025,0.8748942714340638,NK-cell9,AC005100.1,NK-cell
5.697312523158627e-16,0.7772608,0.8746635909265668,NK-cell9,AC007652.3,NK-cell
6.179602377311992e-16,0.7810682,0.8742022299115725,NK-cell9,AC007317.1,NK-cell
7.554105221993817e-16,0.76667076,0.8730488273740868,NK-cell9,AL357509.1,NK-cell
7.554105221993817e-16,0.7861648,0.8730488273740868,NK-cell9,AC121154.1,NK-cell
8.158301585835495e-16,0.7746928,0.8725874663590927,NK-cell9,PRR16,NK-cell
8.158301585835495e-16,0.79726785,0.8725874663590927,NK-cell9,CSNKA2IP,NK-cell
8.854692784365385e-16,0.7679149,0.8721261053440984,NK-cell9,AC017037.5,NK-cell
9.353906522278184e-16,0.7910779,0.8718185313341023,NK-cell9,COLEC10,NK-cell
1.0234910129129947e-15,0.7945285,0.871280276816609,NK-cell9,AC083837.1,NK-cell
1.0785148676831322e-15,0.7959173,0.8709727028066128,NK-cell9,AL356413.1,NK-cell
1.2312862832152462e-15,0.7877265,0.8702037677816225,NK-cell9,AL121974.1,NK-cell
1.649386732167677e-15,0.77466875,0.8685121107266436,NK-cell9,C15orf32,NK-cell
1.975845261997581e-15,0.7958242,0.8674356016916571,NK-cell9,CASC16,NK-cell
2.0281308228372967e-15,0.7962697,0.867281814686659,NK-cell9,AL591463.1,NK-cell
2.5480670177696516e-123,0.5415336,0.8275094696969697,Tc-Mem0,KLRC4-KLRK1,Tc-Mem
6.94081199687719e-93,0.78675264,0.8886872770511296,Tc-Mem2,FYN,Tc-Mem
4.612362087924018e-81,0.47784072,0.863127229488704,Tc-Mem2,KLRC4-KLRK1,Tc-Mem
2.527400242650405e-66,0.66201633,0.8282592152199763,Tc-Mem2,TIGIT,Tc-Mem
4.335429357136078e-66,0.5782639,0.8275315101070154,Tc-Mem2,AC022075.1,Tc-Mem
7.248062989832869e-62,0.6708999,0.816884661117717,Tc-Mem2,SLAMF7,Tc-Mem
2.0259927476280362e-60,0.5638973,0.8131343638525564,Tc-Mem2,RHOH,Tc-Mem
5.457694443755019e-60,0.75538206,0.8119393579072532,Tc-Mem2,CRTAM,Tc-Mem
8.768704103604114e-59,0.7589252,0.8087669441141498,Tc-Mem2,COTL1,Tc-Mem
4.5491072580691075e-34,0.667008,0.824171875,Tc-Mem5,SLAMF7,Tc-Mem
5.1185811153294374e-48,0.5594464,0.9242473409049937,Tc-Mem6,RORC,Tc-Mem
6.123159844754412e-31,0.67668176,0.8403942070789014,Tc-Mem6,SLAMF1,Tc-Mem
1.6034270120212024e-25,0.7369587,0.8081365302565952,Tc-Mem6,APOL3,Tc-Mem
3.202492469189289e-40,0.79684156,0.9214311142755429,Tc-Mem7,ROR1,Tc-Mem
4.940256233668983e-38,0.7727747,0.9073691705233179,Tc-Mem7,AL359232.1,Tc-Mem
1.3054872454547771e-36,0.7987169,0.8985226059095763,Tc-Mem7,AC008163.1,Tc-Mem
1.4227592361532099e-36,0.79163694,0.8982912068351727,Tc-Mem7,AC007785.1,Tc-Mem
3.638832925091729e-36,0.7733206,0.8957814168743325,Tc-Mem7,FYB2,Tc-Mem
1.2608445813106965e-35,0.79201806,0.8924172303310787,Tc-Mem7,MUC19,Tc-Mem
1.7980394403584678e-35,0.79292727,0.8914560341758633,Tc-Mem7,LINC02653,Tc-Mem
2.429254154722703e-35,0.781502,0.8906372374510503,Tc-Mem7,AC008662.1,Tc-Mem
4.257505005106503e-34,0.7991687,0.8830188679245283,Tc-Mem7,LINC02315,Tc-Mem
5.459701831521355e-34,0.773165,0.8823780704877181,Tc-Mem7,AL136372.2,Tc-Mem
8.890132098927826e-34,0.7861988,0.8810964756140975,Tc-Mem7,AC100801.1,Tc-Mem
9.47089357718488e-34,0.79546005,0.8809184763260947,Tc-Mem7,LINC01611,Tc-Mem
1.2204803754390249e-33,0.76763445,0.8802420790316838,Tc-Mem7,AC090791.1,Tc-Mem
2.312877762215893e-33,0.7872211,0.8785510857956569,Tc-Mem7,AL358134.1,Tc-Mem
3.0181893532971755e-33,0.77419746,0.8778390886436455,Tc-Mem7,MARCO,Tc-Mem
4.999734973380811e-33,0.78317463,0.8764862940548238,Tc-Mem7,AC007652.3,Tc-Mem
1.2338706807515893e-32,0.77834576,0.8740833036667853,Tc-Mem7,LYPLAL1-DT,Tc-Mem
7.788220007676208e-32,0.79784584,0.8691349234603062,Tc-Mem7,LINC00448,Tc-Mem
8.04791280905892e-32,0.77171004,0.8690459238163047,Tc-Mem7,AL355672.1,Tc-Mem
2.01255785145639e-31,0.78180254,0.8665895336418654,Tc-Mem7,AL133257.1,Tc-Mem
6.1056250827140486e-31,0.7785705,0.8634923460306159,Tc-Mem7,AC135895.1,Tc-Mem
8.222280316850668e-31,0.7799097,0.8626913492346031,Tc-Mem7,AC087379.1,Tc-Mem
1.9469297749890694e-30,0.7998753,0.8603417586329655,Tc-Mem7,LINC01428,Tc-Mem
3.2030118245551734e-30,0.79758555,0.8589711641153436,Tc-Mem7,LINC02045,Tc-Mem
7.849179971090454e-30,0.7893875,0.8565147739409043,Tc-Mem7,LINC01449,Tc-Mem
8.903188792278511e-30,0.7988006,0.8561587753648985,Tc-Mem7,SLCO1B1,Tc-Mem
1.3649734737970563e-29,0.7850773,0.8549661801352795,Tc-Mem7,LINC01202,Tc-Mem
7.400370517376707e-260,0.59773916,0.8942332474226804,Tc-Naive0,CD8B,Tc-Naive
7.635388279313728e-239,0.6401597,0.8778609575937932,Tc-Naive0,GRAP2,Tc-Naive
1.0688107035896243e-225,0.38501936,0.8672580773727282,Tc-Naive0,AP001107.3,Tc-Naive
2.2055718610883826e-217,0.6387012,0.8602352136252525,Tc-Naive0,LEF1,Tc-Naive
1.1794248778575542e-195,0.4932955,0.8414131416728664,Tc-Naive0,TCF7,Tc-Naive
1.67316802198695e-189,0.64148206,0.83596207753215,Tc-Naive0,FAM102A,Tc-Naive
4.066688683686724e-174,0.5999239,0.8218567329152938,Tc-Naive0,BCL11B,Tc-Naive
1.1185540707067768e-156,0.7804175,0.8050868848974386,Tc-Naive0,ITPKB,Tc-Naive
2.444693666103778e-156,0.75589186,0.8047431315761505,Tc-Naive0,RGS10,Tc-Naive
1.6723139051792578e-224,0.6015683,0.8828075684888272,Tc-Naive1,CD8B,Tc-Naive
5.911144818898047e-200,0.6503933,0.8612225413457897,Tc-Naive1,GRAP2,Tc-Naive
3.9801630307265064e-173,0.5024779,0.8362016317384169,Tc-Naive1,TCF7,Tc-Naive
6.136366755046705e-172,0.661907,0.8349375867945966,Tc-Naive1,LEF1,Tc-Naive
3.9796433522740085e-168,0.6379171,0.8311458464840298,Tc-Naive1,FAM102A,Tc-Naive
1.625647845138186e-163,0.58900243,0.8265380397045827,Tc-Naive1,BCL11B,Tc-Naive
1.0793538759165876e-144,0.47873926,0.8071218911753567,Tc-Naive1,AP001107.3,Tc-Naive
1.873969882524652e-140,0.7741943,0.8025862817194799,Tc-Naive1,ITPKB,Tc-Naive
2.4051750202092867e-38,0.5366363,0.8313395574706748,Tc-Naive3,KLRC4-KLRK1,Tc-Naive
4.7187439115994e-86,0.40113378,0.8493286844771406,Th-Mem3,CD2,Th-Mem
7.834354780901242e-84,0.58282536,0.8446929107985506,Th-Mem3,ICOS,Th-Mem
7.182798522457528e-79,0.65543735,0.8342466753680597,Th-Mem3,CD28,Th-Mem
3.5229757601143484e-75,0.6909645,0.826163507087376,Th-Mem3,SLAMF1,Th-Mem
5.841058971480318e-70,0.7714105,0.8144120626865399,Th-Mem3,TNFAIP8,Th-Mem
4.413558928389453e-69,0.5347005,0.8060161849335639,Th-Naive2,TCF7,Th-Naive
7.330650481765528e-69,0.7027677,0.8048993108822169,Th-Naive2,LEF1,Th-Naive
9.030959261279945e-68,0.6690014,0.802168813564825,Th-Naive2,FAM102A,Th-Naive
